SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
47037,14941,C1AE-48A5-9F,3,727,1,202.332,0,606.996,B15B2186-1015-4DB4-8326-2E99BA61B558,29-06-12 22:00
67315,96484,02BE-4BB0-BD,2,999,1,323.994,0,647.988,8CFBB6D7-E6D3-43D5-8027-1B707648FFC6,28-02-14 23:00
69336,102071,NA,1,867,1,69.99,0,69.99,BC8D27D3-CA6C-4782-9228-66E52E43C0FB,29-03-14 23:00
71863,112396,F39F-4A8F-B9,3,999,1,323.994,0,971.982,D9CC6A31-7CFF-485F-BB62-C92EFA59FD7C,30-04-14 22:00
72349,114538,NA,1,714,1,49.99,0,49.99,32A654A6-C9AF-4F1C-B158-626581B5ADAA,05-05-14 22:00
73672,117896,NA,1,880,1,54.99,0,54.99,A377BDEA-15E1-4A33-9B54-4397F695CCD7,23-05-14 22:00
46101,9323,FAFC-4F06-B2,3,764,1,419.4589,0,1258.3767,B50CC5DE-6331-47AF-B02C-58F29CF740BB,29-03-12 22:00
49509,28450,1105-4F75-BE,2,769,1,469.794,0,939.588,6ED3EF3C-468D-4173-81CC-C24D95ABB38A,27-01-13 23:00
52023,43284,NA,1,711,1,34.99,0,34.99,70A0EA91-7CE8-485E-AE2C-F843CF3F1B98,02-07-13 22:00
51734,40074,9D8E-4873-8B,7,880,1,32.994,0,230.958,40DC6833-AD98-4EFF-A60C-F50F5A1F4AF8,29-06-13 22:00
46648,11674,2073-4051-9E,4,779,1,1242.8518,0,4971.4072,2CC838F3-DAA9-4CB6-8B89-45D392DCE92F,29-05-12 22:00
50738,34938,531C-4E52-80,1,860,1,14.1289,0,14.1289,09F0A21C-2026-470F-9B2E-1DD00A311608,29-04-13 22:00
49058,25872,BD1B-4C7F-A9,3,859,1,14.1289,0,42.3867,D53589C4-BCC3-4DAA-B64C-4B27E1F136F8,30-12-12 23:00
70741,107989,NA,1,975,1,1700.99,0,1700.99,069F614A-CC51-4A10-812D-FE43534F0539,14-04-14 22:00
46995,14074,9CEA-4AC3-95,1,738,1,183.9382,0,183.9382,8743492B-60D5-4449-AFEB-B3729724B071,29-06-12 22:00
64082,85781,NA,1,870,1,4.99,0,4.99,8EAB83F1-0285-43B2-8550-EE5E38F99B5E,11-01-14 23:00
48352,23467,53C2-43AF-AB,1,769,1,469.794,0,469.794,DECEB9E8-0558-40D6-BF14-59C02FB7948B,29-10-12 23:00
51747,40320,1F98-4E83-B0,2,917,1,158.43,0,316.86,1920971F-E186-46FF-9A08-D7AD9AE7B46B,29-06-13 22:00
60438,73910,NA,1,923,1,4.99,0,4.99,764935BF-50BF-409C-9F25-2E585B22CAB2,17-11-13 23:00
71826,111665,2BC5-437A-AF,1,748,1,818.7,0,818.7,948A9485-B341-41A3-8114-1EA016D6DD0E,30-04-14 22:00
47658,18300,C574-484B-83,6,835,1,324.4527,0,1946.7162,9234DAFB-E38A-4267-ACA1-379624FDF231,29-08-12 22:00
50226,31632,75E5-4EFD-A7,3,850,1,35.994,0,107.982,1B6BEBD4-410F-44F1-B629-53E6425780B7,29-03-13 23:00
63339,83908,NA,1,870,1,4.99,0,4.99,ACF2C010-B064-4FCA-8B22-6CFCCE932A95,30-12-13 23:00
60062,72965,NA,1,921,1,4.99,0,4.99,E941A831-C972-40E2-A049-6C0F8D1A93BC,12-11-13 23:00
47724,19541,FDA2-4CD7-92,1,763,1,469.794,0,469.794,DE611EEB-C3BE-4C01-85D6-62872062DD85,29-08-12 22:00
51855,42623,8551-4CDF-A1,6,714,1,29.994,0,179.964,E78C0F81-9403-4395-AA98-A29A553A588A,29-06-13 22:00
50678,33954,CAED-407A-BA,4,824,1,141.615,0,566.46,1458F21E-7B8F-446D-8642-C0B6EF8736C4,29-04-13 22:00
51825,41887,E395-4F72-84,1,984,1,338.994,0,338.994,4AF4A223-0DEE-4C8E-8E2D-874C1542675B,29-06-13 22:00
69442,103043,9833-459C-A2,4,881,1,32.394,0,129.576,64D0FC4C-AE67-49F3-A2A6-BC52CEE3AC43,30-03-14 22:00
46991,13917,6D99-4D79-AA,5,854,1,44.994,0,224.97,4DFFBB65-9F23-4DA6-B202-338ECE306966,29-06-12 22:00
61343,77294,NA,1,859,1,24.49,0,24.49,9D07A0B0-D25F-4A33-A9E0-8965C5279789,30-11-13 23:00
55398,56370,NA,1,878,1,21.98,0,21.98,3D50DBF2-2478-49C0-9F58-B6666DB91988,30-08-13 22:00
53464,47120,E113-419B-8F,4,998,1,323.994,0,1295.976,5E3F2C90-3DA6-4C0D-8018-D924EB94D8A5,30-07-13 22:00
52662,44836,NA,1,712,1,8.99,0,8.99,2576CEA2-6206-482D-96E5-9133C72CCE66,14-07-13 22:00
47353,15961,7C9E-474F-9A,4,832,1,209.256,0,837.024,E27955DC-926A-4D56-9CC5-25B1BB53DCB4,30-07-12 22:00
57068,61432,0E44-4044-B3,1,920,1,158.43,0,158.43,569B6B2F-9E31-4237-9978-FBFDD1B25550,29-09-13 22:00
47718,19376,B391-4A07-98,5,856,1,53.994,0,269.97,7D1C1A21-84B1-48BB-9214-F0B213E2007E,29-08-12 22:00
74105,118989,NA,1,870,1,4.99,0,4.99,9CA871E9-EB77-4BB8-AF50-8E4B46F98D8C,29-05-14 22:00
43906,1151,BA78-4228-89,3,774,1,2039.994,0,6119.982,F0F2B257-101F-469A-92C6-9AFD5CF0005B,30-06-11 22:00
48080,22100,4DC7-4772-87,2,799,1,600.2625,0,1200.525,20E6AC01-D2E9-41D9-A508-8C670E05D36D,29-09-12 22:00
61167,75725,NA,1,977,1,539.99,0,539.99,193A8F74-B154-4F7D-AE70-5CDC329C1B1A,28-11-13 23:00
56174,58314,NA,1,870,1,4.99,0,4.99,EBDCEF99-CFEF-423C-805B-B1B23E5B5005,12-09-13 22:00
71728,110447,NA,1,712,1,8.99,0,8.99,05E8E5D4-8C8B-4C2B-B882-4069845A4346,29-04-14 22:00
59343,71169,NA,1,928,1,24.99,0,24.99,ABBD7054-9E79-4D3F-850B-14A0B88504E7,02-11-13 23:00
69440,103010,E124-4B73-BF,2,945,1,54.894,0,109.788,8971CD4E-216C-4A9A-BA4F-BFA7ABD475A0,30-03-14 22:00
66912,94471,NA,1,878,1,21.98,0,21.98,60878AC1-A7F6-4C2E-8004-2872B6AB3A16,22-02-14 23:00
67342,96922,E5A5-4795-BF,2,886,1,200.052,0,400.104,7BB4C6CF-93CF-40CC-820A-F0297B616FAE,28-02-14 23:00
71851,112232,AABE-4443-91,2,920,1,158.43,0,316.86,D48B507C-1D8C-4D98-B9AD-A1C72EFE160D,30-04-14 22:00
59029,69905,E358-40C0-B2,1,868,1,41.994,0,41.994,5D3B1A87-A715-459E-AFB2-84E895E6F880,29-10-13 23:00
71826,111643,2BC5-437A-AF,8,715,1,29.994,0,239.952,6305ECF1-1E94-409F-81B2-00D72D8F9B6E,30-04-14 22:00
54743,53233,NA,1,874,1,8.99,0,8.99,AB2C3D94-05C2-43A9-9C87-6AD777CA9D88,19-08-13 22:00
66254,92886,NA,1,922,1,3.99,0,3.99,9FFA90E8-3852-4DB7-8421-3D86DBD43A20,11-02-14 23:00
58975,69094,1BCF-4E62-A9,3,948,1,63.9,0,191.7,A6AEF0AE-F5DD-478C-8F8E-F49EB4FF709A,29-10-13 23:00
71796,111020,9A29-45DE-BF,2,953,1,728.91,0,1457.82,C163C562-3ED8-41E3-AA66-2A78C3A7BFD0,30-04-14 22:00
48578,24353,NA,1,795,1,2181.5625,0,2181.5625,D64C818B-3F62-434A-BBEB-3642B45F7A17,14-11-12 23:00
74166,119151,NA,1,708,1,34.99,0,34.99,D6D87A6B-B44F-4E30-8A4E-BC279FFA5EEE,30-05-14 22:00
52272,43876,NA,1,707,1,34.99,0,34.99,69DD9BC3-F796-4E97-AEE9-6947A0145F7C,06-07-13 22:00
56972,60260,NA,1,921,1,4.99,0,4.99,41F04FAC-9089-42E2-8161-A47C2EB9B554,28-09-13 22:00
58697,66955,NA,1,870,1,4.99,0,4.99,58277DAE-BE6C-4188-8AD4-A9F7642A4A3D,25-10-13 22:00
62083,79146,NA,1,883,1,53.99,0,53.99,B92A4869-7286-4AE0-AC07-13EB7E2C5336,12-12-13 23:00
65537,91111,NA,1,930,1,35,0,35,13B43089-CA70-4866-A3D7-2D5156E5AFDA,31-01-14 23:00
53573,49681,F674-4899-B9,2,909,1,23.484,0,46.968,8EBD4BFB-EEDD-4094-9B04-40565F0B5E7F,30-07-13 22:00
55084,54037,NA,1,784,1,2294.99,0,2294.99,1FBAFE34-D76A-4E97-90D0-88A3243D2FB2,25-08-13 22:00
51830,42056,EBE1-4015-AE,5,938,1,24.294,0,121.47,942E7A6C-E345-4C88-A5D8-395BF8BD0EFC,29-06-13 22:00
66684,93903,NA,1,983,1,769.49,0,769.49,C761F073-630B-4044-9587-65FB07B67137,18-02-14 23:00
44763,4428,42FB-4859-8F,1,727,1,183.9382,0,183.9382,E8E012FB-05C6-45DE-B452-1F01BA6307EF,30-10-11 23:00
59707,72086,NA,1,872,1,8.99,0,8.99,460E1AF1-ACE3-487B-B581-99AC1ABE86F4,06-11-13 23:00
50200,31021,C47A-4C44-97,4,712,1,5.1865,0,20.746,94E8D3B4-283D-4A64-9468-078A0CC33450,29-03-13 23:00
45338,6502,EA29-4912-A1,2,755,1,874.794,0,1749.588,65C82CBD-AC0A-47DA-AC1F-F4E33AC04DA0,31-12-11 23:00
54471,52554,NA,1,864,1,63.5,0,63.5,1BFD2D3F-4916-47E0-9AC1-1DACE7FAB51D,14-08-13 22:00
72789,115713,NA,1,928,1,24.99,0,24.99,BEA653E9-CC00-406C-A8A4-E10C35130F61,12-05-14 22:00
60815,74838,NA,1,974,1,1700.99,0,1700.99,829DFE75-34D3-4B96-8631-C3E8634F53E5,23-11-13 23:00
55248,54701,8E6C-4F5E-92,1,973,1,1020.594,0,1020.594,B2370375-BFC2-459A-992B-775135ABBC63,29-08-13 22:00
45157,5608,NA,1,771,1,3399.99,0,3399.99,60315D24-EC62-4ADF-BF1F-29F3F05CDF0D,13-12-11 23:00
74591,120080,NA,1,872,1,8.99,0,8.99,F387397A-B097-4246-B3F8-89D35D13A05B,13-06-14 22:00
59772,72239,NA,1,874,1,8.99,0,8.99,10E198B5-193A-4AAD-A6FE-2A0AE84A9007,08-11-13 23:00
48381,23851,C4B2-44F3-BF,4,862,1,22.794,0,91.176,8F07E52E-16D8-4810-B5CE-BDAF9498C465,29-10-12 23:00
51721,39853,9429-430D-89,8,948,1,63.9,0,511.2,4CF2147C-B3B8-45FB-B889-6BF13AB21EAB,29-06-13 22:00
51853,42595,3754-4D33-92,2,925,1,149.874,0,299.748,30487DC0-7517-47CA-AFC4-6D93D6395306,29-06-13 22:00
66615,93731,NA,1,870,1,4.99,0,4.99,D9F9BF16-FAEC-4D79-8FA3-B56D893E52E7,17-02-14 23:00
63216,82852,A61E-4461-B6,4,869,1,41.994,0,167.976,52090D43-4783-43CA-ACAD-A5322B57DC38,30-12-13 23:00
67662,97882,NA,1,933,1,32.6,0,32.6,CEF5E3E8-4873-465B-AE29-C84E86445C58,04-03-14 23:00
65213,89372,67DD-478F-BE,1,917,1,158.43,0,158.43,B0F87BD4-23D3-4CCD-9B4B-740E0EE8F722,28-01-14 23:00
51776,41071,9800-4D08-BA,1,972,1,728.91,0,728.91,C936659C-C59A-4979-B1FB-F6E45B752B2F,29-06-13 22:00
72565,115112,NA,1,711,1,34.99,0,34.99,A2CA2F38-1A45-46AD-9F3A-58D34BE018F6,08-05-14 22:00
60534,74144,NA,1,707,1,34.99,0,34.99,6AD2F671-D9B2-483D-9CC2-5C267A045254,19-11-13 23:00
60561,74216,NA,1,707,1,34.99,0,34.99,866B6F88-13E4-4DBE-B3B7-56CBBDD5698B,19-11-13 23:00
45038,5165,2001-401A-83,2,771,1,2039.994,0,4079.988,F287DAC6-178F-4D55-A03F-21FBD25A5051,30-11-11 23:00
66176,92675,NA,1,922,1,3.99,0,3.99,38F75138-9680-4060-A6E6-BA10909E0659,10-02-14 23:00
59223,70854,NA,1,934,1,28.99,0,28.99,DB6B43CD-D1F0-4282-AAED-6B50780E8089,31-10-13 23:00
46091,9187,6DCB-4063-BA,1,760,1,419.4589,0,419.4589,6D2C1E20-BAAD-4BAC-A425-ED2E13CB7A93,29-03-12 22:00
46994,14055,5E92-4A19-9E,2,861,1,22.794,0,45.588,848D0550-9330-44D3-8350-37B8A2A73EA7,29-06-12 22:00
66529,93512,NA,1,870,1,4.99,0,4.99,F0A0710C-2412-4716-9F6B-349EB8ACC6CA,16-02-14 23:00
49466,27800,4850-489B-A6,1,861,1,22.794,0,22.794,E13F7305-AD12-44C7-9CD0-270392623A85,27-01-13 23:00
71794,110947,C39A-4835-99,6,782,1,1376.994,0,8261.964,67CB39E9-8D05-4533-9D7F-DA3A399B1D3A,30-04-14 22:00
49822,29212,191D-4AD7-93,1,743,1,736.1455,0,736.1455,A64BE084-C85C-467D-96D9-601E5C35D594,27-02-13 23:00
63811,85087,NA,1,882,1,53.99,0,53.99,CD18FF68-7583-49BF-AD80-0417726D189E,06-01-14 23:00
50407,33288,NA,1,792,1,2181.5625,0,2181.5625,74EA387A-76D0-4E91-90EE-284E4A122E5C,04-04-13 22:00
65468,90939,NA,1,714,1,49.99,0,49.99,038D65EC-8F89-4D7D-8B46-9AE99A396C9F,30-01-14 23:00
56778,59826,NA,1,880,1,54.99,0,54.99,3CE5FAA1-373B-440A-B6C8-72A4F249D6A1,24-09-13 22:00
67754,98122,NA,1,922,1,3.99,0,3.99,65305E33-15C2-4794-B1B6-69E059B20E0A,05-03-14 23:00
51102,36027,F2B1-4561-84,2,868,1,41.994,0,83.988,C26258AA-BDF0-4ECC-BE4A-738340F58402,29-05-13 22:00
49066,26015,4065-4B0A-A2,2,763,1,469.794,0,939.588,A1F0554A-14F8-4ACF-8880-143CE40B0CCE,30-12-12 23:00
50244,31949,8887-4F96-A3,1,729,1,202.332,0,202.332,BBE03398-8732-4F47-AB40-8BDD3CC215E8,29-03-13 23:00
55282,55401,A72A-4D3A-BA,8,955,1,1430.442,0,11443.536,F4EB89E6-F825-4881-8300-58A5E943D591,29-08-13 22:00
45320,6294,D132-4E84-8E,1,778,1,2024.994,0,2024.994,84DD99FE-6330-4196-B3B7-E04E2AF1C7CD,31-12-11 23:00
55014,53868,NA,1,930,1,35,0,35,3DD5E6E1-0AD8-4963-A998-0AFD1A383AFB,24-08-13 22:00
69542,104724,990B-4CF0-A7,2,976,1,1020.594,0,2041.188,A7FAC85F-CA0D-402A-B7D8-E7E5C8DDA264,30-03-14 22:00
46610,10823,B7D1-4895-B6,3,817,1,180.129,0,540.387,1B290BCE-97F8-452C-AC21-90E055BCA38F,29-05-12 22:00
68606,100233,NA,1,882,1,53.99,0,53.99,C16B99C5-2442-4E7F-B5AE-B853DA68C980,18-03-14 23:00
45562,7248,75B5-4F4F-84,1,754,1,874.794,0,874.794,01D73D5E-7586-416F-B401-57F90B141879,28-01-12 23:00
52763,45078,NA,1,998,1,539.99,0,539.99,BE591850-421D-4FB0-A3BE-FDC65D02B1A3,16-07-13 22:00
60284,73505,NA,1,873,1,2.29,0,2.29,545E6344-973F-4E64-96F8-002CFBB63005,15-11-13 23:00
45343,6558,9A71-4101-BA,1,774,1,2039.994,0,2039.994,9520B513-8159-4BF1-92FE-CD8EED4D3ED0,31-12-11 23:00
69964,106035,NA,1,708,1,34.99,0,34.99,F63AD9A2-C799-41CE-B8E7-78B072560DDA,04-04-14 22:00
73678,117910,NA,1,708,1,34.99,0,34.99,2A401EA5-A05F-4BA1-AB9A-F5A49D6A8F0B,23-05-14 22:00
52084,43417,NA,1,871,1,9.99,0,9.99,AB9B3B63-947B-477B-BD79-44AEFD871310,03-07-13 22:00
64215,86094,NA,1,712,1,8.99,0,8.99,FA8D598B-0E1C-401E-8990-1E912DE1525F,13-01-14 23:00
61539,77799,NA,1,921,1,4.99,0,4.99,ADDD4865-5E34-4703-9F3C-47147EBB3132,04-12-13 23:00
58918,67807,C811-4D40-80,10,877,1,4.77,0,47.7,45FACEF9-9A59-4914-BAB2-0294C6B423C8,29-10-13 23:00
57136,62506,0031-4C10-84,8,874,1,5.394,0,43.152,677AA9EB-C37B-4B39-973C-132B10D0A4C7,29-09-13 22:00
48341,23309,A747-471B-97,4,787,1,647.994,0,2591.976,C70B8582-B3CB-4E58-855C-2024B94F6696,29-10-12 23:00
64417,86592,NA,1,880,1,54.99,0,54.99,EE35D9A0-57C3-4D77-A1D9-25EBA00D8B52,16-01-14 23:00
43884,917,728A-44AB-A8,4,707,1,20.1865,0,80.746,A5B16E60-3371-426A-B624-5DB19723786F,30-06-11 22:00
72912,116026,NA,1,711,1,34.99,0,34.99,440D7C0A-FE03-4977-97A0-A7D35DA53338,13-05-14 22:00
72536,115025,NA,1,921,1,4.99,0,4.99,12805868-F264-4598-B7C2-EACC885A4824,08-05-14 22:00
62156,79321,NA,1,957,1,2384.07,0,2384.07,361549ED-FFEC-4BC5-AD97-BE14E9A5504E,13-12-13 23:00
63463,84217,NA,1,934,1,28.99,0,28.99,20B0D66F-0439-4003-9575-8CF0759D8966,01-01-14 23:00
50694,34313,DAEB-4730-9B,4,795,1,1308.9375,0,5235.75,00F8AF9C-869B-4A28-B0CE-5BDA8CF98585,29-04-13 22:00
60866,74955,NA,1,870,1,4.99,0,4.99,5A7A5BB2-A218-4A1D-9030-9C9DEA408F30,24-11-13 23:00
48766,25070,A56F-4A7B-AD,5,854,1,44.994,0,224.97,ED55A6B8-BACB-4E65-A7E1-1E1B7479CCEE,29-11-12 23:00
54100,51643,NA,1,711,1,34.99,0,34.99,64A205FC-2AF0-441A-ADA7-D9D41ED088E6,07-08-13 22:00
74981,120974,NA,1,873,1,2.29,0,2.29,7A45663E-52BF-47B2-AA70-C29EB5360097,25-06-14 22:00
57118,62090,69CB-481B-8D,3,920,1,158.43,0,475.29,89F5962A-004A-4784-B2B9-9269C77A543E,29-09-13 22:00
51113,36379,C890-4CA6-90,2,881,1,32.394,0,64.788,3A69D258-A6E7-416A-9717-E37006A009C4,29-05-13 22:00
50724,34731,E9DD-40CA-B2,4,831,1,209.256,0,837.024,A5A85A1F-BFCC-46A7-9452-09C1BB2F4C73,29-04-13 22:00
55347,56246,NA,1,707,1,34.99,0,34.99,2C2F3A39-E11B-474E-9724-EA3058142067,29-08-13 22:00
65201,89197,A982-4A1D-B5,1,954,1,1430.442,0,1430.442,E636D41A-D0AB-4F8F-BAC9-F229ADCDF03E,28-01-14 23:00
70772,108058,NA,1,921,1,4.99,0,4.99,020BB885-1BB9-425E-9FB1-E4A57EF0E276,15-04-14 22:00
47006,14292,142D-4F23-BF,4,857,1,53.994,0,215.976,869D814A-EAF6-46A7-9B72-90D0FD8068AF,29-06-12 22:00
62251,79533,NA,1,708,1,34.99,0,34.99,62FE24F9-B23F-4FE4-903A-11350D05E014,15-12-13 23:00
71859,112377,326E-4365-A3,9,867,1,41.994,0,377.946,C55CEC03-A533-4C8B-826B-22DD11C728FE,30-04-14 22:00
71972,113616,NA,1,711,1,34.99,0,34.99,AD72E1E7-2910-48B7-98FB-2C10F226C8D5,30-04-14 22:00
46627,11231,A7A2-45B6-97,8,863,1,22.794,0,182.352,9941808F-0454-4B75-AF37-826D137F654B,29-05-12 22:00
56255,58518,NA,1,921,1,4.99,0,4.99,BDC42366-50D0-4079-B6A8-A1AACC5BE0EF,14-09-13 22:00
47698,19047,3841-4995-8C,1,785,1,647.994,0,647.994,FC5B0427-42D2-4FBC-A590-02292CEC81CE,29-08-12 22:00
65156,88495,3295-4FC6-BC,4,796,1,1466.01,0,5864.04,706EF0A7-45C0-474A-B68D-7A5035454673,28-01-14 23:00
65038,88145,NA,1,708,1,34.99,0,34.99,243D25BD-2598-4F16-8AA0-D19E2321AE3D,26-01-14 23:00
73432,117290,NA,1,873,1,2.29,0,2.29,0A4D1ACF-CC66-4CBA-BE70-F9BD60E1D657,20-05-14 22:00
48306,22697,EA27-471A-9D,7,809,1,33.7745,0,236.4215,D5DC1467-5A41-4E99-83A5-E49B87F2B5DF,29-10-12 23:00
48004,20665,DC8C-40DC-8F,1,759,1,469.794,0,469.794,F8631F91-D52F-4DC5-AD87-9DB2C79851B5,29-09-12 22:00
69938,105982,NA,1,711,1,34.99,0,34.99,A48F3308-855C-4DFC-84A5-449BE06ED06E,03-04-14 22:00
46883,12596,NA,1,779,1,2071.4196,0,2071.4196,245B42B4-F8FC-46C4-9890-D9F22692F386,22-06-12 22:00
65207,89292,B20E-440F-A3,7,711,1,20.994,0,146.958,B9A58D09-9C5A-4BBE-9E0E-D50031F586D2,28-01-14 23:00
57854,64844,NA,1,879,1,159,0,159,5284CF1D-3DA3-47F8-AFF8-057F91C12CCE,11-10-13 22:00
50221,31481,EAD6-4841-B9,1,836,1,324.4527,0,324.4527,10FB1E37-B70B-4DD7-80F3-84B31395B764,29-03-13 23:00
58951,68562,96F8-470F-9B,3,980,1,461.694,0,1385.082,38E80526-16EE-494C-A78F-7FFED363F188,29-10-13 23:00
52342,44062,NA,1,929,1,29.99,0,29.99,822C52ED-A064-49AB-B33B-6B3E1D06341C,08-07-13 22:00
46057,8749,6F2B-45A4-9C,8,763,1,419.4589,0,3355.6712,ED631E7B-E838-48F0-B712-C5E5BCFA838E,29-03-12 22:00
74545,119982,NA,1,711,1,34.99,0,34.99,A1814A11-BCB0-4C8B-A5C0-F8BC7FC26AA3,11-06-14 22:00
71829,111743,427E-46EE-B0,7,867,1,41.994,0,293.958,7B8ED7A7-C5F4-4E79-9084-C70BA6566F45,30-04-14 22:00
62537,80257,NA,1,987,1,564.99,0,564.99,EBB08D18-3FBD-461B-988E-84F5A3A9AAFA,20-12-13 23:00
69507,104023,AE8A-4735-A5,1,717,1,858.9,0,858.9,78DE1548-3489-4CA9-85B2-0739A044C20B,30-03-14 22:00
43711,367,NA,1,753,1,3578.27,0,3578.27,0108830A-7B72-4B2F-98FC-296BA60BC0E3,02-06-11 22:00
66670,93867,NA,1,932,1,24.99,0,24.99,B7F8EAEA-66E2-4D9C-8745-34DA269FF386,18-02-14 23:00
49481,27994,474A-4DD1-9B,2,780,1,1242.8518,0,2485.7036,9BFA27E2-FAAD-4B8B-BC04-E8977FB5DBC0,27-01-13 23:00
60129,73136,NA,1,929,1,29.99,0,29.99,494617E4-F8AE-4736-B836-7FDD24F7E9D3,13-11-13 23:00
68037,98814,NA,1,784,1,2294.99,0,2294.99,422F70C7-7EAA-439B-B2E0-E25610306466,10-03-14 23:00
55331,56201,4195-4A79-A3,1,984,1,338.994,0,338.994,4C72D802-F962-4986-81BF-C447F07AAD9A,29-08-13 22:00
75028,121087,NA,1,923,1,4.99,0,4.99,773B2A67-7ED2-4DAE-A2AE-11D1A7012386,26-06-14 22:00
65261,90050,5DAE-4844-AA,2,957,1,1430.442,0,2860.884,6F142819-D39E-4C07-9F5F-DEFD4104BA05,28-01-14 23:00
71848,112189,7082-4BF5-AB,1,966,1,1430.442,0,1430.442,8E5CB7F4-8DC6-49FA-AD93-EA6F6609574C,30-04-14 22:00
73215,116758,NA,1,877,1,7.95,0,7.95,79E79A28-783C-42A9-BF57-1E58B1AE25DB,17-05-14 22:00
57086,61727,9159-4FEC-A8,8,707,1,20.994,0,167.952,6F0EEB65-B1AE-4D15-9BA1-4A50F41B2551,29-09-13 22:00
70780,108081,NA,1,708,1,34.99,0,34.99,0A391F44-6BFB-40FE-B8DC-D643BE6FA5C6,15-04-14 22:00
48363,23570,A9C9-4B7B-9B,2,841,1,35.994,0,71.988,89922C42-AE50-4745-948C-3F157C825DFC,29-10-12 23:00
56590,59351,NA,1,872,1,8.99,0,8.99,BF5C30D1-A5FA-4FDF-83A4-7D78998BD631,20-09-13 22:00
46333,9754,B042-408B-A8,4,708,1,20.1865,0,80.746,66CA90EF-B035-40CB-8DE6-D17B842F2035,29-04-12 22:00
48476,24251,NA,1,799,1,1000.4375,0,1000.4375,1BD44EEE-B7A9-4735-86CD-2A05672B4B08,05-11-12 23:00
55239,54544,EDCD-45C2-B0,21,869,3,38.4945,0.05,767.965275,072DD76B-B0C2-432F-91D5-9A49B00C84AA,29-08-13 22:00
59073,70379,2631-471F-81,1,998,1,323.994,0,323.994,43ADEC2E-9B93-4D75-B821-CC3A261CC2C3,29-10-13 23:00
66475,93386,NA,1,712,1,8.99,0,8.99,ADE24A8B-A7EC-4A2E-8266-88DA9FC23B57,15-02-14 23:00
44300,2448,5132-4204-BB,1,763,1,419.4589,0,419.4589,0CE50403-1519-4464-90A6-BB8B63A03CA1,30-08-11 22:00
46673,12367,578D-4F7B-A6,6,715,1,28.8404,0,173.0424,76631B7F-A76D-4C88-B2B8-0751C0CDAD17,29-05-12 22:00
50289,32520,0809-4DE4-93,2,738,1,183.9382,0,367.8764,AA53AF39-41E1-4350-884B-5D397FDC5324,29-03-13 23:00
56077,58067,NA,1,929,1,29.99,0,29.99,88EE99E8-3340-484E-959D-CE55377FE32A,11-09-13 22:00
73669,117887,NA,1,929,1,29.99,0,29.99,6CCCE4C2-A77F-4C2A-92B9-CAB955F62B86,23-05-14 22:00
48763,25009,06A5-45C0-A2,3,854,1,44.994,0,134.982,34C1804A-4B44-4453-91E8-DCDD96D27D0F,29-11-12 23:00
67131,94981,NA,1,932,1,24.99,0,24.99,E590F981-4ADD-40EE-848A-AC8C1FFB871A,25-02-14 23:00
71894,112831,8013-4FC0-B4,3,979,1,445.41,0,1336.23,5450B3C6-4C6F-43D1-936F-FD719AF94813,30-04-14 22:00
52008,43244,NA,1,878,1,21.98,0,21.98,B336460D-D3B4-478F-BD49-CFECEEB4E4BA,01-07-13 22:00
57082,61632,F79A-40C3-B7,5,973,1,1020.594,0,5102.97,516F9F00-0993-4D80-B2A7-816BF20DEBF9,29-09-13 22:00
48770,25156,28CC-48AC-B8,2,783,1,1229.4589,0,2458.9178,5714BB4E-2D53-407B-826B-1E5A88B624C5,29-11-12 23:00
57034,60761,57D0-46D3-B7,7,859,1,14.694,0,102.858,4BEA56B4-6AA2-4CAE-9A64-37E83CF3A015,29-09-13 22:00
68555,100107,NA,1,859,1,24.49,0,24.49,E8E80F37-0D61-4770-BCBF-10B789BE2370,18-03-14 23:00
54453,52515,NA,1,881,1,53.99,0,53.99,9CD2416F-4722-451C-989F-A8CE5D186720,14-08-13 22:00
69561,104977,BBC0-4CA4-A2,4,859,1,14.694,0,58.776,9599CAD7-BAF8-43AF-B141-766C10D07B5D,30-03-14 22:00
51353,38235,NA,1,972,1,1214.85,0,1214.85,384183E0-E0B5-4FE6-A171-E91CFA5B70BC,08-06-13 22:00
73833,118318,NA,1,930,1,35,0,35,37C91502-6806-4EE1-A969-0E81B9657939,25-05-14 22:00
55424,56434,NA,1,922,1,3.99,0,3.99,D2B415A2-0731-43B3-A162-D979860E8256,30-08-13 22:00
45138,5589,NA,1,776,1,3374.99,0,3374.99,98518E63-5A3E-4C49-A864-ED3492A629D3,10-12-11 23:00
66832,94269,NA,1,931,1,21.49,0,21.49,B637877D-B09E-46C6-AAF8-F23358725B01,21-02-14 23:00
65257,90013,4659-4DD9-90,4,864,1,38.1,0,152.4,85B82F9D-CAA1-487F-BAD7-06101815E233,28-01-14 23:00
69290,101956,NA,1,878,1,21.98,0,21.98,D4F7436A-D380-43C9-BBAC-995C7B2E302E,28-03-14 23:00
74885,120757,NA,1,873,1,2.29,0,2.29,8BAC8F4C-C50B-42BC-A276-F1E9E0FFB0E6,22-06-14 22:00
59859,72456,NA,1,928,1,24.99,0,24.99,17E57C58-2331-4DCA-B5B6-7FCB6787C34C,09-11-13 23:00
