SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
60688,8,21-11-13,04-12-13,29-11-13,5,1,SO60688,NA,10-4030-029011,29011,NA,4,18628,18628,1,13844,1239952Vi71761,NA,756.33,60.5064,18.9083,835.7447,NA,C2D68A20-4967-4FCC-8406-4FE01671F07F,28-11-13 23:00
52416,8,10-07-13,23-07-13,18-07-13,5,1,SO52416,NA,10-4030-020839,20839,NA,10,19707,19707,1,3763,1119121Vi19823,8867,1728.27,138.2616,43.2068,1909.7384,NA,5CE150D1-E716-45BF-B1E4-BE676F8DD046,17-07-13 22:00
52284,8,07-07-13,20-07-13,15-07-13,5,1,SO52284,NA,10-4030-028604,28604,NA,1,17409,17409,1,6411,1116803Vi33269,NA,7.95,0.636,0.1988,8.7848,NA,3F0CAFF1-5C90-4733-92FA-4EC93E078584,14-07-13 22:00
56011,8,09-09-13,22-09-13,17-09-13,5,1,SO56011,NA,10-4030-023306,23306,NA,6,28989,28989,1,13670,540082Vi70837,9535,1249.84,99.9872,31.246,1381.0732,NA,3EF80FF5-BD82-4816-8FE3-B6A48F74A6B8,16-09-13 22:00
72524,8,08-05-14,21-05-14,16-05-14,5,1,SO72524,NA,10-4030-026243,26243,NA,1,12923,12923,1,8028,522487Vi41616,NA,27.28,2.1824,0.682,30.1444,NA,BBEFAD6C-D47C-4222-B872-DDFD9E403693,15-05-14 22:00
53918,8,04-08-13,17-08-13,12-08-13,5,1,SO53918,NA,10-4030-025726,25726,NA,10,18370,18370,1,13394,842573Vi69399,9142,663.44,53.0752,16.586,733.1012,NA,D42BE620-F904-4924-A924-79FB65D42B40,11-08-13 22:00
55057,8,25-08-13,07-09-13,02-09-13,5,1,SO55057,NA,10-4030-018105,18105,NA,1,29151,29151,1,NA,NA,NA,39.98,3.1984,0.9995,44.1779,NA,08B3C025-530A-459C-BA28-3A345F84E03D,01-09-13 22:00
71698,8,29-04-14,12-05-14,07-05-14,5,1,SO71698,NA,10-4030-022855,22855,NA,9,12053,12053,1,17807,1218019Vi92409,12085,70.96,5.6768,1.774,78.4108,NA,CAA626E3-E428-45E1-AAFC-3B53BFCBDA36,06-05-14 22:00
48245,8,24-10-12,06-11-12,01-11-12,5,1,SO48245,NA,10-4030-012129,12129,NA,8,23000,23000,1,8343,131397Vi43214,NA,2071.4196,165.7136,51.7855,2288.9187,NA,99033BDF-BE5B-42CA-BD1B-BB4D4C4692C2,31-10-12 23:00
68500,8,17-03-14,30-03-14,25-03-14,5,1,SO68500,NA,10-4030-020174,20174,NA,8,28535,28535,1,5802,1226912Vi30284,NA,29.99,2.3992,0.7498,33.139,NA,A7DD921A-7790-4582-AA2A-3DBE5B08BE66,24-03-14 23:00
45837,8,02-03-12,15-03-12,10-03-12,5,1,SO45837,NA,10-4030-026050,26050,NA,1,15701,15701,1,18215,733212Vi94472,NA,3374.99,269.9992,84.3748,3729.364,NA,B05BC152-9EED-4C0D-BE1D-8D5F15ABB55B,09-03-12 23:00
55990,8,09-09-13,22-09-13,17-09-13,5,1,SO55990,NA,10-4030-018602,18602,NA,4,23618,23618,1,1680,124438Vi8589,NA,119.98,9.5984,2.9995,132.5779,NA,DDE4598A-DD55-463C-B047-4E5DBE73D1D6,16-09-13 22:00
53693,8,31-07-13,13-08-13,08-08-13,5,1,SO53693,NA,10-4030-022317,22317,NA,8,12556,12556,1,12396,1127133Vi64093,NA,13.98,1.1184,0.3495,15.4479,NA,6D1CE09E-C29C-4B59-B638-6982185A4A24,07-08-13 22:00
72181,8,03-05-14,16-05-14,11-05-14,5,1,SO72181,NA,10-4030-019315,19315,NA,7,13352,13352,1,10634,841883Vi54801,NA,1754.98,140.3984,43.8745,1939.2529,NA,E62A05FF-F478-49B1-85F3-7D8429624773,10-05-14 22:00
62024,8,12-12-13,25-12-13,20-12-13,5,1,SO62024,NA,10-4030-022177,22177,NA,9,27904,27904,1,9355,217583Vi48240,10567,24.27,1.9416,0.6068,26.8184,NA,91A1CEFA-F1AD-44D1-B321-7748C1C345F9,19-12-13 23:00
73637,8,22-05-14,04-06-14,30-05-14,5,1,SO73637,NA,10-4030-013647,13647,NA,9,15984,15984,1,3665,443276Vi19341,12338,2384.07,190.7256,59.6018,2634.3974,NA,683E5E56-D12F-46E6-B08E-1D173A0CB649,29-05-14 22:00
63039,8,28-12-13,10-01-14,05-01-14,5,1,SO63039,NA,10-4030-014184,14184,NA,10,14575,14575,1,6551,429987Vi34037,10748,68.97,5.5176,1.7243,76.2119,NA,92370F89-2B82-4D77-997E-2AAB3D0035BF,04-01-14 23:00
64573,8,18-01-14,31-01-14,26-01-14,5,1,SO64573,NA,10-4030-026935,26935,NA,7,14885,14885,1,4123,128873Vi21652,NA,28.99,2.3192,0.7248,32.034,NA,6E9380D2-490C-4653-BB57-B904437319D2,25-01-14 23:00
60826,8,23-11-13,06-12-13,01-12-13,5,1,SO60826,NA,10-4030-017270,17270,NA,4,24645,24645,1,6412,841738Vi33275,NA,1735.98,138.8784,43.3995,1918.2579,NA,A9272AA2-0E48-4B6C-B851-93DBA4C0FA1C,30-11-13 23:00
46908,8,26-06-12,09-07-12,04-07-12,5,1,SO46908,NA,10-4030-021189,21189,NA,9,22953,22953,1,5349,234020Vi27994,4693,2443.35,195.468,61.0838,2699.9018,NA,806006B9-F8B7-4ABE-9690-9368808425C1,03-07-12 22:00
45421,8,10-01-12,23-01-12,18-01-12,5,1,SO45421,NA,10-4030-019576,19576,NA,9,19164,19164,1,16076,534304Vi83120,2845,3578.27,286.2616,89.4568,3953.9884,NA,8828F9C9-3F0A-4AF5-B96E-595FAE32CC91,17-01-12 23:00
69552,8,30-03-14,12-04-14,07-04-14,5,0,SO69552,PO7917166419,10-4020-000401,29521,281,1,1054,1054,5,1660,78542Vi8518,NA,5074.368,476.8146,149.0045,5700.1871,NA,A16E1644-B027-4827-8806-5DAA415F4786,06-04-14 22:00
43660,8,30-05-11,12-06-11,07-06-11,5,0,SO43660,PO18850127500,10-4020-000117,29672,279,5,921,921,5,5618,115213Vi29411,NA,1294.2529,124.2483,38.8276,1457.3288,NA,738DC42D-D03B-48A1-9822-F95A67EA7389,06-06-11 22:00
56617,8,21-09-13,04-10-13,29-09-13,5,1,SO56617,NA,10-4030-021657,21657,NA,1,19295,19295,1,4184,923372Vi22001,NA,14.98,1.1984,0.3745,16.5529,NA,6517D2EF-F02F-4CD4-BA2F-6602C9B3724C,28-09-13 22:00
53247,8,26-07-13,08-08-13,03-08-13,5,1,SO53247,NA,10-4030-018263,18263,NA,9,12534,12534,1,3570,318568Vi18778,9038,34.99,2.7992,0.8748,38.664,NA,E5D13CA6-F9B7-4988-B999-12A0F8755153,02-08-13 22:00
44086,8,31-07-11,13-08-11,08-08-11,5,0,SO44086,PO17574175064,10-4020-000678,29722,282,6,555,555,5,12698,65401Vi65677,810,73761.5266,7108.6377,2221.4493,83091.6136,NA,D98578B7-7D64-4D19-9234-8A962437A4E1,07-08-11 22:00
44394,8,11-09-11,24-09-11,19-09-11,5,1,SO44394,NA,10-4030-028246,28246,NA,1,17298,17298,1,15383,831830Vi79447,NA,3578.27,286.2616,89.4568,3953.9884,NA,87B2D227-8560-48FF-B291-AC09360C3C15,18-09-11 22:00
49456,8,27-01-13,09-02-13,04-02-13,5,0,SO49456,PO16269159462,10-4020-000624,29842,281,4,1094,1094,5,11056,105597Vi57044,NA,624.7205,57.8543,18.0795,700.6543,NA,2391D53F-305E-43CB-BDDA-9DB3E8291639,03-02-13 23:00
73490,8,20-05-14,02-06-14,28-05-14,5,1,SO73490,NA,10-4030-021291,21291,NA,1,28784,28784,1,16134,141584Vi83464,NA,1735.98,138.8784,43.3995,1918.2579,NA,5B73857A-A182-4957-A8B6-424F2D9DCE95,27-05-14 22:00
46532,8,19-05-12,01-06-12,27-05-12,5,1,SO46532,NA,10-4030-019041,19041,NA,7,14980,14980,1,2938,1232606Vi15339,NA,699.0982,55.9279,17.4775,772.5036,NA,32E891D7-CD96-469D-8C1A-B2959A205AA3,26-05-12 22:00
51687,8,28-06-13,11-07-13,06-07-13,5,1,SO51687,NA,10-4030-014181,14181,NA,8,12161,12161,1,16826,1142753Vi87184,NA,2428.05,194.244,60.7013,2682.9953,NA,D9B937D5-87CE-4FE2-9A04-00DE99376EBE,05-07-13 22:00
71466,8,25-04-14,08-05-14,03-05-14,5,1,SO71466,NA,10-4030-028726,28726,NA,8,21152,21152,1,13043,537441Vi67499,NA,778.62,62.2896,19.4655,860.3751,NA,8298892E-4D40-4069-8903-30D0BD42B936,02-05-14 22:00
59495,8,04-11-13,17-11-13,12-11-13,5,1,SO59495,NA,10-4030-027351,27351,NA,9,20529,20529,1,5028,218113Vi26347,10149,123.98,9.9184,3.0995,136.9979,NA,7C12EA75-C1DD-4DBA-954E-5566C0DD422A,11-11-13 23:00
52728,8,16-07-13,29-07-13,24-07-13,5,1,SO52728,NA,10-4030-013639,13639,NA,9,22529,22529,1,8736,718739Vi45088,8928,3.99,0.3192,0.0998,4.409,NA,E6E82F2E-637F-4208-B706-8EAC8A1F542C,23-07-13 22:00
57357,8,01-10-13,14-10-13,09-10-13,5,1,SO57357,NA,10-4030-022175,22175,NA,9,23218,23218,1,12616,138557Vi65247,9775,574.98,45.9984,14.3745,635.3529,NA,9DBEF91E-7781-4223-9EF4-EED3CE53E980,08-10-13 22:00
72922,8,13-05-14,26-05-14,21-05-14,5,1,SO72922,NA,10-4030-013957,13957,NA,9,19699,19699,1,4346,839711Vi22803,12239,2349.98,187.9984,58.7495,2596.7279,NA,4EAD642A-8283-46F2-B3C5-BF0084769CDB,20-05-14 22:00
52488,8,11-07-13,24-07-13,19-07-13,5,1,SO52488,NA,10-4030-011642,11642,NA,6,29836,29836,1,NA,NA,8875,49.48,3.9584,1.237,54.6754,NA,26B786FB-E701-417F-96AD-5662AEC73CA0,18-07-13 22:00
71612,8,27-04-14,10-05-14,05-05-14,5,1,SO71612,NA,10-4030-027918,27918,NA,4,21592,21592,1,11353,740564Vi58555,NA,2420.34,193.6272,60.5085,2674.4757,NA,B6FF659E-E667-4DE2-9F9E-75364690F01D,04-05-14 22:00
66727,8,19-02-14,04-03-14,27-02-14,5,1,SO66727,NA,10-4030-015168,15168,NA,1,24126,24126,1,17165,1126057Vi89091,NA,39.98,3.1984,0.9995,44.1779,NA,5E99D5D8-DBAA-4A0D-8DFF-247D97A9EEE3,26-02-14 23:00
74244,8,01-06-14,14-06-14,09-06-14,5,1,SO74244,NA,10-4030-012740,12740,NA,10,29028,29028,1,15821,228351Vi81792,NA,68.97,5.5176,1.7243,76.2119,NA,0BAB4B95-7814-4B7C-AC8A-2075DC78565D,08-06-14 22:00
67300,8,28-02-14,13-03-14,08-03-14,5,0,SO67300,PO2929197209,10-4020-000380,29683,283,1,875,875,5,10336,86924Vi53345,NA,251.964,21.8369,6.824,280.6249,NA,9F73B792-AF3B-4A80-A6BB-DE31C6E83968,07-03-14 23:00
68759,8,21-03-14,03-04-14,29-03-14,5,1,SO68759,NA,10-4030-020112,20112,NA,4,17433,17433,1,12774,323960Vi66057,NA,78.98,6.3184,1.9745,87.2729,NA,5207E66A-20DB-429B-A8FD-626682DB15F6,28-03-14 23:00
54776,8,20-08-13,02-09-13,28-08-13,5,1,SO54776,NA,10-4030-028806,28806,NA,1,24017,24017,1,9026,921105Vi46595,NA,63.97,5.1176,1.5993,70.6869,NA,49BA6BE9-2EB7-4F84-980B-5DF49BF70D86,27-08-13 22:00
50561,8,20-04-13,03-05-13,28-04-13,5,1,SO50561,NA,10-4030-024459,24459,NA,9,29692,29692,1,NA,NA,7971,2181.5625,174.525,54.5391,2410.6266,NA,789AA34E-5A61-4DF9-8D76-37E9F8232AF7,27-04-13 22:00
44692,8,20-10-11,02-11-11,28-10-11,5,1,SO44692,NA,10-4030-028670,28670,NA,1,29527,29527,1,NA,NA,NA,3578.27,286.2616,89.4568,3953.9884,NA,D14ECD98-2344-4368-9485-337650C5D7EE,27-10-11 22:00
58735,8,26-10-13,08-11-13,03-11-13,5,1,SO58735,NA,10-4030-026350,26350,NA,6,19562,19562,1,18011,1225118Vi93446,10052,4.99,0.3992,0.1248,5.514,NA,3628804A-3EDA-43E6-8F26-9FD4C059D68E,02-11-13 23:00
69917,8,03-04-14,16-04-14,11-04-14,5,1,SO69917,NA,10-4030-013517,13517,NA,10,14300,14300,1,3202,837650Vi16828,11804,1253.32,100.2656,31.333,1384.9186,NA,457D504B-FD86-4755-A741-9F149F1F358D,10-04-14 22:00
48201,8,17-10-12,30-10-12,25-10-12,5,1,SO48201,NA,10-4030-026601,26601,NA,4,25345,25345,1,14224,833356Vi73755,NA,2071.4196,165.7136,51.7855,2288.9187,NA,1431DA49-1BAF-4622-97F4-6FF65BC78046,24-10-12 22:00
56600,8,21-09-13,04-10-13,29-09-13,5,1,SO56600,NA,10-4030-015641,15641,NA,9,12901,12901,1,10284,117318Vi53071,9665,94.46,7.5568,2.3615,104.3783,NA,46CCE20F-6CB6-4F85-A9CA-71A8C34DDD78,28-09-13 22:00
68690,8,20-03-14,02-04-14,28-03-14,5,1,SO68690,NA,10-4030-029257,29257,NA,4,22602,22602,1,10786,1021345Vi55658,NA,165.28,13.2224,4.132,182.6344,NA,A9013733-F250-4558-A785-786E2A63F51B,27-03-14 23:00
50882,8,09-05-13,22-05-13,17-05-13,5,1,SO50882,NA,10-4030-027473,27473,NA,9,14917,14917,1,4543,1135246Vi23814,8180,782.99,62.6392,19.5748,865.204,NA,0B55CC4D-C634-40AD-830F-E0E96EE14ADD,16-05-13 22:00
50932,8,14-05-13,27-05-13,22-05-13,5,1,SO50932,NA,10-4030-017885,17885,NA,7,16057,16057,1,2305,1131255Vi12077,NA,1000.4375,80.035,25.0109,1105.4834,NA,B86864C9-3894-4F8C-987F-C5B743E4543A,21-05-13 22:00
59256,8,31-10-13,13-11-13,08-11-13,5,1,SO59256,NA,10-4030-026601,26601,NA,4,25345,25345,1,14224,839913Vi73755,NA,791.32,63.3056,19.783,874.4086,NA,2CB2931B-5825-4C7A-8ECC-724372B9ACCC,07-11-13 23:00
74214,8,31-05-14,13-06-14,08-06-14,5,1,SO74214,NA,10-4030-012205,12205,NA,4,22153,22153,1,9905,429832Vi50969,NA,37.29,2.9832,0.9323,41.2055,NA,149E1CDC-5AE7-45A3-8187-5FCD0211D4B1,07-06-14 22:00
58522,8,22-10-13,04-11-13,30-10-13,5,1,SO58522,NA,10-4030-015890,15890,NA,4,15411,15411,1,14753,1136478Vi76445,NA,592.27,47.3816,14.8068,654.4584,NA,2C4BB0FA-EA68-4608-BF22-80068023AFED,29-10-13 23:00
49625,8,03-02-13,16-02-13,11-02-13,5,1,SO49625,NA,10-4030-025053,25053,NA,9,22571,22571,1,3144,435549Vi16516,7135,1000.4375,80.035,25.0109,1105.4834,NA,19229C82-135F-4E3F-A454-34C2538AD1B7,10-02-13 23:00
74917,8,23-06-14,06-07-14,01-07-14,5,1,SO74917,NA,10-4030-028782,28782,NA,4,23939,23939,1,11296,720539Vi58246,NA,53.99,4.3192,1.3498,59.659,NA,8EA4741E-2846-4D93-B8FA-3908F7FAFF20,30-06-14 22:00
59914,8,10-11-13,23-11-13,18-11-13,5,1,SO59914,NA,10-4030-028537,28537,NA,9,15255,15255,1,15272,1017968Vi78975,10215,39.98,3.1984,0.9995,44.1779,NA,FC74D279-287F-4640-B878-FD4B7D245CFE,17-11-13 23:00
56237,8,14-09-13,27-09-13,22-09-13,5,1,SO56237,NA,10-4030-027664,27664,NA,4,25042,25042,1,6781,321950Vi35332,NA,60.47,4.8376,1.5118,66.8194,NA,AAB5663A-F6C0-4B61-8B47-D153D924BDFF,21-09-13 22:00
73834,8,25-05-14,07-06-14,02-06-14,5,1,SO73834,NA,10-4030-012532,12532,NA,6,25480,25480,1,7676,529348Vi39752,12373,35,2.8,0.875,38.675,NA,02152091-0C8D-4483-943A-6E7EA9406349,01-06-14 22:00
46948,8,29-06-12,12-07-12,07-07-12,5,0,SO46948,PO18386128096,10-4020-000558,29509,275,2,816,816,5,8979,125337Vi46289,NA,49220.1646,4738.9618,1480.9256,55440.052,NA,0B3DE29F-259B-45FC-9E81-7DE2C9F1F209,06-07-12 22:00
50293,8,29-03-13,11-04-13,06-04-13,5,0,SO50293,PO3596144572,10-4020-000476,29896,279,5,960,960,5,10191,38011Vi52586,NA,22957.5775,2215.0561,692.205,25864.8386,NA,336F2BF7-D7F3-4824-A6FF-8FD734C31813,05-04-13 22:00
56129,8,12-09-13,25-09-13,20-09-13,5,1,SO56129,NA,10-4030-015795,15795,NA,9,24570,24570,1,15592,117118Vi80569,9566,88.46,7.0768,2.2115,97.7483,NA,1A5DD3A0-1D09-42C2-9129-88BC801E7D4D,19-09-13 22:00
67045,8,24-02-14,09-03-14,04-03-14,5,1,SO67045,NA,10-4030-020632,20632,NA,6,24928,24928,1,7016,1226101Vi36460,11383,21.98,1.7584,0.5495,24.2879,NA,61F889CF-F0B7-431C-9447-05A28C4D10CA,03-03-14 23:00
63816,8,06-01-14,19-01-14,14-01-14,5,1,SO63816,NA,10-4030-022626,22626,NA,7,19801,19801,1,6178,442655Vi32117,NA,565.47,45.2376,14.1368,624.8444,NA,0C3C14C3-7E78-4607-8BCE-13DCF739682E,13-01-14 23:00
67179,8,26-02-14,11-03-14,06-03-14,5,1,SO67179,NA,10-4030-014194,14194,NA,10,17965,17965,1,2299,1029946Vi12046,11408,99.96,7.9968,2.499,110.4558,NA,14EC4127-1859-408A-A5BB-0EBBAB745084,05-03-14 23:00
66001,8,07-02-14,20-02-14,15-02-14,5,1,SO66001,NA,10-4030-015518,15518,NA,4,22869,22869,1,16416,1036716Vi84909,NA,2331.95,186.556,58.2988,2576.8048,NA,2CE56F3F-8727-4DA5-8ADD-0354414CFA5C,14-02-14 23:00
65039,8,26-01-14,08-02-14,03-02-14,5,1,SO65039,NA,10-4030-025914,25914,NA,1,23039,23039,1,8318,722308Vi43078,NA,37.93,3.0344,0.9483,41.9127,NA,EF079C5B-A30B-4047-95BB-B96A072A7D4B,02-02-14 23:00
65696,8,03-02-14,16-02-14,11-02-14,5,1,SO65696,NA,10-4030-014611,14611,NA,6,17416,17416,1,734,1223648Vi3768,11152,68.97,5.5176,1.7243,76.2119,NA,DE952818-0800-4B5F-814C-FFBB5C010347,10-02-14 23:00
58172,8,16-10-13,29-10-13,24-10-13,5,1,SO58172,NA,10-4030-012656,12656,NA,7,13243,13243,1,8765,930079Vi45248,NA,8.99,0.7192,0.2248,9.934,NA,BC3B2559-31BF-4CEB-8FAF-C4C79C86E0AE,23-10-13 22:00
61880,8,09-12-13,22-12-13,17-12-13,5,1,SO61880,NA,10-4030-019246,19246,NA,1,25265,25265,1,16726,224584Vi86667,NA,69.99,5.5992,1.7498,77.339,NA,FA8C3AEA-5178-498E-AD6F-B8DA2039A53A,16-12-13 23:00
49967,8,06-03-13,19-03-13,14-03-13,5,1,SO49967,NA,10-4030-012521,12521,NA,8,19712,19712,1,15136,1232198Vi78292,NA,2071.4196,165.7136,51.7855,2288.9187,NA,52E39B3E-CC82-45C4-8C69-B6F49820D1E9,13-03-13 23:00
74055,8,28-05-14,10-06-14,05-06-14,5,1,SO74055,NA,10-4030-019356,19356,NA,8,11633,11633,1,4864,827095Vi25572,NA,78.96,6.3168,1.974,87.2508,NA,F285B388-D943-45C8-A56F-31D61E70CD0C,04-06-14 22:00
65856,8,05-02-14,18-02-14,13-02-14,5,1,SO65856,NA,10-4030-014308,14308,NA,9,19180,19180,1,8689,1139182Vi44862,11172,2334.97,186.7976,58.3743,2580.1419,NA,8E403187-D37F-4158-A564-1F03D2DA0D1B,12-02-14 23:00
59757,8,07-11-13,20-11-13,15-11-13,5,1,SO59757,NA,10-4030-026885,26885,NA,10,28312,28312,1,9028,642454Vi46609,10187,574.98,45.9984,14.3745,635.3529,NA,82D84234-9145-4B6F-AD89-7E5E2DC681E0,14-11-13 23:00
59729,8,07-11-13,20-11-13,15-11-13,5,1,SO59729,NA,10-4030-018689,18689,NA,1,13107,17,1,9083,1224310Vi46875,NA,78.98,6.3184,1.9745,87.2729,NA,3B7D58C0-5340-4B5D-8E86-17A3C810DF67,14-11-13 23:00
66689,8,18-02-14,03-03-14,26-02-14,5,1,SO66689,NA,10-4030-024248,24248,NA,9,14435,14435,1,10501,338813Vi54107,11315,588.96,47.1168,14.724,650.8008,NA,56774399-9B8F-43F5-8B6F-B9A1021444C4,25-02-14 23:00
73699,8,23-05-14,05-06-14,31-05-14,5,1,SO73699,NA,10-4030-028243,28243,NA,4,23987,23987,1,15568,640135Vi80438,NA,2482.56,198.6048,62.064,2743.2288,NA,A7234D23-1B58-4E2A-9E9F-16E74CFD8EAD,30-05-14 22:00
50282,8,29-03-13,11-04-13,06-04-13,5,0,SO50282,PO6525160235,10-4020-000345,29792,275,4,597,597,5,16976,87804Vi88071,NA,33591.9302,3253.9675,1016.8648,37862.7625,NA,7AEA1ED8-8254-4B48-92D0-7C4EFC669C45,05-04-13 22:00
53922,8,05-08-13,18-08-13,13-08-13,5,1,SO53922,NA,10-4030-011781,11781,NA,4,23533,23533,1,8265,316913Vi42830,NA,59.48,4.7584,1.487,65.7254,NA,A9070BF4-F721-40E6-AB23-4D4796DF4480,12-08-13 22:00
44709,8,23-10-11,05-11-11,31-10-11,5,1,SO44709,NA,10-4030-018240,18240,NA,9,19973,19973,1,12657,935342Vi65473,1900,3578.27,286.2616,89.4568,3953.9884,NA,F0699391-F42A-4B38-A80B-5F7FF917CC5C,30-10-11 23:00
55011,8,24-08-13,06-09-13,01-09-13,5,1,SO55011,NA,10-4030-020942,20942,NA,7,17679,17679,1,18375,428463Vi95478,NA,3.99,0.3192,0.0998,4.409,NA,8785DB92-F5C1-44F5-A331-0B69599F945F,31-08-13 22:00
44893,8,11-11-11,24-11-11,19-11-11,5,1,SO44893,NA,10-4030-028856,28856,NA,1,14157,14157,1,9708,932808Vi50039,NA,3578.27,286.2616,89.4568,3953.9884,NA,65E2B6EE-8D9C-44A2-94C4-94058C6EC645,18-11-11 23:00
50490,8,12-04-13,25-04-13,20-04-13,5,1,SO50490,NA,10-4030-015226,15226,NA,9,23171,23171,1,14120,534743Vi73238,7883,2071.4196,165.7136,51.7855,2288.9187,NA,61AC6D14-4D8A-43D0-9CB0-1B3414BC24EE,19-04-13 22:00
47906,8,21-09-12,04-10-12,29-09-12,5,1,SO47906,NA,10-4030-027082,27082,NA,6,27539,27539,1,6683,633702Vi34777,5652,782.99,62.6392,19.5748,865.204,NA,AC1702C9-7196-4BEE-A98E-785E475FA391,28-09-12 22:00
61490,8,03-12-13,16-12-13,11-12-13,5,1,SO61490,NA,10-4030-015637,15637,NA,7,25942,25942,1,13533,720354Vi70131,NA,2398.95,191.916,59.9738,2650.8398,NA,4988291D-79F4-43DF-AF08-69198246FB9A,10-12-13 23:00
57767,8,09-10-13,22-10-13,17-10-13,5,1,SO57767,NA,10-4030-020550,20550,NA,10,25427,25427,1,9120,926226Vi47054,9868,24.99,1.9992,0.6248,27.614,NA,5B653DA4-C30A-437B-AE6D-E8A6A21FF285,16-10-13 22:00
61690,8,06-12-13,19-12-13,14-12-13,5,1,SO61690,NA,10-4030-013880,13880,NA,1,20496,20496,1,13371,526099Vi69298,NA,71.97,5.7576,1.7993,79.5269,NA,42C0B59D-848E-4760-BC1E-1EF07654246F,13-12-13 23:00
60298,8,15-11-13,28-11-13,23-11-13,5,1,SO60298,NA,10-4030-012246,12246,NA,9,29479,29479,1,NA,NA,10270,572.26,45.7808,14.3065,632.3473,NA,7FD2DB44-162F-4DEA-AAA4-DAD116C75F29,22-11-13 23:00
66073,8,08-02-14,21-02-14,16-02-14,5,1,SO66073,NA,10-4030-017862,17862,NA,1,25297,25297,1,16237,842075Vi83978,NA,1750.98,140.0784,43.7745,1934.8329,NA,AD77590E-97A3-496D-8C18-1F3B4F14A2F7,15-02-14 23:00
62106,8,13-12-13,26-12-13,21-12-13,5,1,SO62106,NA,10-4030-018600,18600,NA,6,21664,21664,1,11509,1222996Vi59391,10580,29.99,2.3992,0.7498,33.139,NA,1BFEBB51-F1C8-472A-9281-FBA3C5A9BF7B,20-12-13 23:00
44537,8,30-09-11,13-10-11,08-10-11,5,0,SO44537,PO2175178820,10-4020-000137,29541,282,6,467,467,5,13667,66785Vi70824,1603,57.6808,4.999,1.5622,64.242,NA,753D59C0-090E-4079-AEB8-0223DE3026E2,07-10-11 22:00
48108,8,01-10-12,14-10-12,09-10-12,5,1,SO48108,NA,10-4030-024905,24905,NA,9,25609,25609,1,3062,334818Vi16126,5760,1000.4375,80.035,25.0109,1105.4834,NA,2AAD58D8-1821-4D25-B86D-E608E2F004CF,08-10-12 22:00
53867,8,03-08-13,16-08-13,11-08-13,5,1,SO53867,NA,10-4030-024675,24675,NA,4,25447,25447,1,10890,1240570Vi56166,NA,2419.06,193.5248,60.4765,2673.0613,NA,C1FB2E47-4C49-4C81-9D42-7E47C57B1960,10-08-13 22:00
57204,8,29-09-13,12-10-13,07-10-13,5,1,SO57204,NA,10-4030-026680,26680,NA,1,16372,16372,1,14668,1122298Vi76073,NA,32.27,2.5816,0.8068,35.6584,NA,ADC47A9D-D2C0-415A-B074-707B6E504DF4,06-10-13 22:00
52400,8,09-07-13,22-07-13,17-07-13,5,1,SO52400,NA,10-4030-024523,24523,NA,4,17132,17132,1,15463,940599Vi79850,NA,2492.02,199.3616,62.3005,2753.6821,NA,A55E6A87-AFBB-4B39-A1AF-CD6DCCC7077E,16-07-13 22:00
73079,8,15-05-14,28-05-14,23-05-14,5,1,SO73079,NA,10-4030-011257,11257,NA,4,16785,16785,1,13775,539842Vi71412,NA,801.83,64.1464,20.0458,886.0222,NA,B58E477C-1ED2-434E-8520-D7726697FC95,22-05-14 22:00
61617,8,05-12-13,18-12-13,13-12-13,5,1,SO61617,NA,10-4030-028342,28342,NA,6,28291,28291,1,5204,324227Vi27232,10492,69.99,5.5992,1.7498,77.339,NA,E40E8187-AAA9-4423-BC15-F4671D3E0B1D,12-12-13 23:00
59767,8,08-11-13,21-11-13,16-11-13,5,1,SO59767,NA,10-4030-027466,27466,NA,1,12957,12957,1,13247,1020821Vi68715,NA,66.97,5.3576,1.6743,74.0019,NA,05800834-52E5-44C3-AA2E-735703FD6E19,15-11-13 23:00
45173,8,16-12-11,29-12-11,24-12-11,5,1,SO45173,NA,10-4030-029157,29157,NA,4,23031,23031,1,786,932748Vi4000,NA,3578.27,286.2616,89.4568,3953.9884,NA,E2DAE8CC-4B6D-4465-9A59-6899A7B0885B,23-12-11 23:00
68596,8,18-03-14,31-03-14,26-03-14,5,1,SO68596,NA,10-4030-013019,13019,NA,4,29115,29115,1,14161,236548Vi73454,NA,2391.94,191.3552,59.7985,2643.0937,NA,EE16F46A-5BD2-4A64-A9A8-1DB813550D0A,25-03-14 23:00
51674,8,28-06-13,11-07-13,06-07-13,5,1,SO51674,NA,10-4030-023597,23597,NA,10,19682,19682,1,12440,1120153Vi64337,8735,2482.23,198.5784,62.0558,2742.8642,NA,2D1B4F5D-613C-4E77-B48B-CF24BAE61F3C,05-07-13 22:00
49541,8,27-01-13,09-02-13,04-02-13,5,0,SO49541,PO7569133326,10-4020-000608,29562,281,4,1091,1091,5,7293,98469Vi37844,NA,36603.1395,3552.2568,1110.0802,41265.4765,NA,2BA999FA-DFEF-4523-979A-B674C1972CA7,03-02-13 23:00
